GeneID	GSM4957511	GSM4957512	GSM4957513	GSM4957514	GSM4957515	GSM4957516	GSM4957517	GSM4957518	GSM4957519	GSM4957520	GSM4957521	GSM4957522	GSM4957523	GSM4957524	GSM4957525
105374624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102467075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170690	0	1	0	0	1	3	0	0	0	1	0	0	2	0	2
101929200	12	9	6	13	16	19	22	5	8	21	15	24	12	23	11
23379	2746	2135	2104	2957	1823	2821	3781	1487	1628	2782	2161	3297	2551	2625	1404
105374634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401172	4	0	2	0	0	1	4	3	1	2	2	1	1	1	0
84246	749	770	653	702	777	925	1905	480	612	920	746	1423	902	792	500
134111	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
105374639	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
255167	0	0	2	0	0	0	1	0	0	0	1	0	1	1	0
54888	2318	1953	1635	3252	1351	2709	3243	1351	2126	1939	2021	2496	1803	3381	1037
6715	657	562	546	508	464	894	1254	509	388	702	851	844	1017	898	365
100505625	0	7	3	0	4	2	5	1	0	1	2	0	4	3	0
11044	1275	1114	945	1105	1116	1058	2774	545	661	1456	1044	2634	1188	1241	1030
107986401	1	3	0	2	0	0	1	0	3	3	0	8	2	5	0
102724943	49	26	13	33	5	38	12	19	6	19	71	35	26	53	24
109729133	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1
100422999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374641	0	0	0	2	1	0	0	0	0	2	0	0	0	0	2
105374642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986402	0	0	2	0	0	0	0	0	0	0	1	0	2	0	2
105374643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442132	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
105379638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374644	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
107986403	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
108	2	8	13	0	3	0	0	2	0	0	1	3	17	1	0
105374646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4552	1039	1082	650	1274	632	1192	3225	496	1216	679	986	2172	673	1954	429
79072	302	275	201	302	217	352	429	166	232	356	274	371	287	342	173
102723339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729506	3	2	2	1	0	4	2	0	1	2	0	0	3	1	1
100505738	63	49	39	65	61	155	107	59	136	114	72	59	50	98	29
100616142	1	0	0	0	0	2	0	1	0	0	0	1	0	1	0
105374647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
101929284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9037	9	0	1	7	23	14	0	4	10	49	2	0	0	10	27
100616326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100505806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100113384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285692	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
105374649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134145	371	234	312	511	268	429	77	203	267	370	307	95	296	455	122
22948	6493	5436	5239	10477	3102	6642	3463	3519	5453	4266	4985	2890	4440	8716	1936
134147	388	135	90	264	85	828	1	224	190	934	878	16	706	253	1281
105374651	0	3	0	0	0	0	0	1	0	6	1	0	1	0	1
101929977	33	25	9	19	12	18	11	7	19	9	14	13	14	25	9
10299	4745	4529	3809	4216	6104	5979	4515	2692	2734	7934	4848	5172	6314	4407	4542
113218502	53	69	62	75	103	81	103	45	36	128	74	99	106	86	64
100505845	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2
83853	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
105369214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102465138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
389273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
651746	2	8	2	3	1	20	3207	2	50	0	15	1078	7	142	7
1611	7118	3641	5009	11652	3631	5511	1407	2692	2841	5078	3230	1495	4657	4055	3347
105374652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374654	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
1501	0	2	0	0	0	2	1	1	1	1	6	20	2	4	0
105374656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
404663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7204	4636	4062	3269	4511	3927	5299	2434	2021	2150	5847	4578	3215	4950	4598	4149
109623458	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
54491	7918	6185	4540	5308	4564	5803	274	2320	2098	5589	3036	618	3196	2414	2143
106635684	105	75	38	81	54	68	47	9	28	110	42	68	51	58	58
90268	3197	2313	2517	3415	2634	3217	2731	1605	1449	3475	2638	2256	2789	2364	1781
56172	14881	2916	4638	18534	14468	8281	527	2464	3612	10595	3680	553	3363	3960	5080
100130744	878	273	356	1018	775	455	218	171	212	601	294	179	320	263	388
100616271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100126347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401176	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
101929505	0	1	0	1	0	0	0	0	0	1	2	1	0	0	0
105374663	1	1	0	2	0	0	1	1	0	0	0	1	0	3	1
90441	1429	1096	931	1433	1097	1777	1382	781	714	1524	1385	1347	1428	1314	933
54463	32	46	57	4	133	87	363	60	14	151	137	407	145	61	43
101929524	0	0	1	0	1	3	15	0	0	0	1	17	1	0	1
4651	1458	1230	962	1153	414	1577	20933	651	429	846	737	9687	836	435	572
285696	1	6	11	1	6	3	7	8	0	1	1	10	16	0	8
113218490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374664	0	0	1	0	0	0	2	1	0	0	0	3	2	0	0
10409	9627	8586	15631	7082	8128	8006	39714	12272	1714	11902	4655	23346	29003	3555	7548
401177	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
101929544	1	0	4	0	0	1	1	6	0	2	1	0	3	1	0
102723526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986408	2	21	0	7	8	5	121	2	8	3	9	97	6	6	2
105374669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102725105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374676	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
105374677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267938	7	10	5	5	7	12	8	8	4	24	14	4	5	11	9
105374673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728411	158	117	88	158	104	107	114	45	97	136	104	74	84	105	72
105374685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106635539	56	46	34	157	32	83	39	43	118	60	87	41	49	162	21
107986345	1	0	0	0	1	0	2	0	0	0	1	1	1	0	1
5369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
439936	1	0	1	2	1	1	0	2	1	4	0	3	6	2	2
105374689	0	0	0	0	0	1	0	0	1	1	2	0	1	0	0
1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374694	2	1	0	1	1	1	0	0	1	3	0	1	1	0	2
105374693	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1007	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
105374695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729862	0	1	0	1	0	1	3	0	0	1	2	0	2	2	1
107986410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1004	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
105374709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29102	1902	1393	1422	2112	654	1636	2144	865	799	1080	1116	1358	1480	1502	741
55322	1329	1881	1037	1432	651	1612	2826	799	907	1384	1097	2172	1046	1349	711
23037	18	5	12	12	15	7	299	6	3	10	12	42	15	13	8
100422874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374711	2	0	6	0	0	0	3	0	1	1	1	1	1	1	1
64083	3557	3423	3699	3265	3156	4159	4336	2688	2005	4730	3515	4620	5261	2932	2544
54545	2396	1358	1943	2052	1296	2710	879	1230	956	2429	1936	864	2206	1633	1299
51663	3481	3366	2852	4456	3420	4237	3465	2197	2698	4742	3227	4048	3524	4574	2611
693164	0	0	0	0	0	0	4	0	0	1	0	1	1	0	2
10923	2116	1415	1433	2454	1278	3159	4666	1187	1977	2720	2358	2545	1537	3082	1170
105374714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4883	0	0	0	0	5	6	0	0	1	1	0	13	3	11	1
340113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374715	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
105374716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986411	5	12	3	4	5	1	11	2	0	5	9	8	5	8	11
6897	2484	4327	1722	3027	1777	3124	6627	1569	2246	2590	2167	7242	1941	4051	1151
105374717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81792	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
51289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51151	0	1	0	0	0	1	0	0	0	0	2	0	1	0	0
23600	284	200	271	163	176	477	418	256	154	452	214	269	349	259	223
100534612	262	176	245	153	153	412	343	229	135	405	195	242	307	236	199
114899	30	30	40	36	28	37	45	8	18	64	39	31	44	30	50
646652	90	59	156	114	66	37	21	41	15	44	39	23	148	51	77
105374719	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
105374721	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
105374723	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
26064	42	116	20	104	401	156	169	37	151	56	260	604	150	400	67
101929704	2	2	0	4	1	1	1	0	4	3	0	0	0	2	0
153657	1	3	1	23	1	1	4	0	10	2	0	2	1	21	0
5810	612	474	382	542	419	754	644	318	435	727	655	642	552	663	437
55299	445	402	278	784	240	474	513	243	541	389	424	329	257	837	184
134218	1879	1448	1442	2191	1085	1876	2955	1048	1182	1576	1571	2446	1769	2241	889
64902	0	0	0	0	0	0	42	0	0	0	0	11	2	0	0
5618	732	87	508	273	182	767	3934	425	41	693	389	833	640	36	366
79925	119	63	61	76	76	142	240	46	40	129	90	96	81	50	68
105374724	2	0	3	2	2	1	53	1	2	2	0	36	0	8	0
3575	1342	2784	9832	991	1308	237	104019	3312	2331	88	455	103443	5842	11942	81
133690	0	0	0	0	0	0	9	0	0	0	0	2	0	0	0
100506406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133688	0	0	0	0	0	12	0	0	1	1	7	0	4	4	1
167127	1	0	0	0	1	0	14	0	0	0	0	3	0	0	0
92255	2684	2257	1698	1863	1701	2645	1698	1420	1107	2506	2090	2010	2181	1538	1068
693165	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
6502	1785	661	1021	876	539	1103	347	617	246	1271	810	360	866	422	702
133686	673	518	493	593	409	970	656	352	338	898	754	604	765	507	411
202151	2	3	0	0	0	1	5	0	0	0	0	2	2	0	0
6507	4540	9478	2384	1749	1739	10511	21324	3317	5464	2763	9648	27322	6734	6567	1236
107986413	22	83	12	10	23	112	1314	23	61	89	143	677	60	99	23
107986412	168	143	74	117	152	68	112	32	39	67	205	196	151	156	208
646719	436	298	246	240	295	373	330	152	149	584	328	337	264	174	281
25836	5502	5237	4080	4225	5004	5901	6183	2707	2132	7509	4547	6812	6120	4191	4469
65250	1450	1148	985	937	886	1657	1222	807	583	1539	1331	1288	1688	1211	1113
105374727	7	3	2	1	2	3	4	1	0	7	1	3	4	2	5
9631	1266	985	887	1465	833	1360	976	657	775	1056	1066	761	912	1291	604
55100	1186	804	782	1008	677	1199	860	494	404	1124	836	842	1100	789	775
2668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100861519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374730	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
101929745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100852408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3977	0	0	0	4	0	0	125	0	0	0	0	21	0	0	0
100506495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100500824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9180	31	37	27	20	33	34	775	16	8	36	23	442	32	29	13
253260	1825	2504	1470	1440	2205	2224	5452	998	1007	2970	1952	5720	1961	1854	1322
2533	13886	28102	19901	8326	9253	16074	5304	13218	3025	17136	14453	14245	35727	5484	10370
735	11	1	9	5	0	16	0	11	3	14	3	0	5	5	2
1601	95351	23637	87298	78069	31192	80410	4413	65010	10575	78447	29543	9213	43738	15197	42594
112267931	36	4	44	26	19	74	0	55	6	53	10	0	10	4	8
101926940	4	1	1	3	5	1	0	1	0	2	2	0	2	0	2
102467077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374736	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
105374737	0	0	0	0	0	0	3	0	0	0	0	1	0	0	3
5734	1620	4644	2078	329	1765	1696	5905	1380	1748	1911	1528	5996	2658	2209	1467
23548	557	518	389	471	613	602	574	275	422	775	586	651	652	515	297
5562	2689	3585	2188	1820	2366	2611	4623	1758	1196	2986	1931	4126	2439	1837	1340
6167	6035	3576	3118	5287	5515	5677	3429	2120	3254	8917	5849	3643	6153	5821	6380
619564	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0
84674	3170	2043	2695	1993	1706	3381	2037	1810	793	3479	2651	2113	4463	1412	2218
730	3	1	6	2	0	4	3	1	0	0	0	1	6	0	5
133558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
345557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5019	334	343	294	483	33	285	2349	161	168	90	538	968	655	696	153
102723752	0	0	0	1	2	1	5	0	0	0	0	6	0	1	0
100874002	8	8	6	10	0	4	60	3	5	1	14	23	14	15	10
285636	1765	1673	1491	2308	1068	2000	4830	1210	1378	1758	1367	2962	1813	1911	694
26272	1545	1416	1334	1925	843	1566	3561	916	993	1301	1104	2258	1484	1403	601
101926960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2690	4	0	5	0	0	4	1	2	1	1	0	0	1	0	1
100129792	87468	18961	38174	18180	53573	64725	373	26982	7852	134630	60453	715	81751	6714	73075
6414	138507	31706	66911	30809	89097	107733	613	43211	12696	218231	95367	1217	133607	10851	116020
105374745	0	3	0	5	8	1	8	0	0	0	5	11	3	5	3
643977	263	198	147	348	321	237	729	122	58	528	271	1061	652	196	475
105374746	39	10	14	37	37	36	21	6	6	74	20	41	60	10	55
648987	488	213	378	410	334	444	284	265	153	445	363	542	592	359	392
105374748	9	6	5	10	10	10	13	11	3	18	14	18	15	3	12
389289	19	9	26	21	10	24	28	12	1	19	35	56	42	12	28
153684	174	97	187	128	143	177	161	83	41	219	128	187	223	64	231
100132356	161	79	124	123	122	157	101	55	33	180	142	116	174	76	179
100506639	163	108	131	127	131	140	138	62	57	213	138	155	179	83	202
7690	780	533	569	983	451	939	781	430	604	792	650	596	611	962	403
167359	4	5	5	7	163	4	135	1	4	1	4	28	4	4	3
3157	4189	2089	2839	3631	836	5423	11569	2424	5055	1486	3416	3930	3452	10049	658
56477	19	5	6	9	123	66	53	40	29	60	21	22	15	106	17
64417	328	333	228	402	110	395	345	187	359	263	345	416	214	519	125
105374749	8	9	2	3	2	9	7	5	12	9	8	9	7	12	10
375444	61	54	43	58	27	79	95	33	28	55	95	72	75	73	51
10605	1844	1637	1415	2149	1228	2401	3060	1274	1554	2214	1811	2655	2041	2228	1198
100652772	337	291	216	352	254	361	252	179	176	445	347	330	337	344	287
23530	4509	2168	2656	4361	2270	5551	1971	2495	2348	4633	4500	1894	4854	4407	2753
2255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927075	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
102723839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506674	10	9	2	2	9	6	28	2	3	12	5	26	5	6	0
10884	615	494	355	828	349	727	875	273	580	588	706	631	496	1025	363
348980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133418	8838	3520	8742	23721	2353	6908	1237	7037	10091	5456	3654	1187	6728	14708	2029
79668	3327	2039	2017	2867	1948	4013	2986	1882	1514	4772	2291	2837	2658	2364	2235
100287592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378963	2	3	1	1	0	1	0	1	0	0	2	1	0	2	1
105378964	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3672	11	58	5	6	37	9	641	5	0	3	16	227	2	6	8
53918	424	577	369	538	441	437	667	289	373	371	386	781	428	699	248
3673	12	14	11	18	6	29	11	14	12	25	117	195	80	100	33
4338	831	531	602	766	516	1077	370	526	529	920	763	385	690	795	371
257396	48	34	26	44	19	41	35	5	38	28	34	14	27	47	39
107986380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10468	0	0	0	3	0	1	2	4	21	0	4	4	3	91	0
4724	896	556	628	957	470	1035	998	455	584	843	858	738	863	1138	540
105378966	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
54622	1019	913	618	782	884	1859	481	700	726	2000	1646	852	1121	1080	788
693166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104355136	0	0	0	0	0	0	0	0	0	4	1	0	0	1	0
8988	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
112574	4859	4113	4891	3336	6061	5582	2214	3107	808	7830	3125	5070	6051	1148	4006
105378967	4	3	1	1	9	4	1	7	3	12	11	13	24	1	11
105378968	1	1	3	1	6	4	0	1	0	7	1	8	14	0	18
102467080	0	0	1	0	5	4	0	3	0	6	0	1	12	0	2
105378969	102	94	129	7	2442	73	33	38	0	2641	31	39	94	0	529
11082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102467081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3003	3	0	1	2	1	0	0	0	0	0	3	0	5	2	0
105378971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3001	1	5	2	2	0	0	2	1	0	0	7	14	6	2	5
166979	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
493869	3	2	1	3	2	2	22	0	1	3	6	21	1	3	4
554213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
693123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100313923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
345643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10309	1	0	0	0	0	0	1	0	0	0	0	2	0	0	1
54505	1938	1703	1400	2311	949	2194	1386	1110	1133	1978	1726	1650	1783	1922	976
105378973	23	26	17	28	18	35	17	15	18	21	28	28	29	33	16
23517	2946	2115	2210	3654	1986	3314	2041	1587	2308	2814	2750	1937	2462	3815	1189
107986415	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
8611	142	133	115	165	103	209	218	95	115	200	118	212	129	158	54
100847019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
379013	4	1	0	0	0	2	2	1	3	2	1	3	2	0	0
105378975	1	6	2	1	12	0	3	1	3	6	1	2	8	2	4
153129	1226	1218	1039	1007	920	1483	1208	871	597	1549	1051	1345	1429	746	717
54514	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
133396	0	43	0	0	249	4	464	0	0	39	12	874	8	2	22
3572	3305	5939	3158	5610	3738	5128	7290	2404	5228	5127	3951	8536	3838	7269	2029
441072	4	2	1	1	2	2	5	1	0	0	1	7	0	2	1
105378976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79722	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
101928419	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
105378977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102467147	0	2	5	0	0	0	0	0	0	0	0	2	14	0	0
101928448	1	0	15	0	6	0	0	2	0	2	2	0	34	0	3
105378978	1	1	40	0	4	0	0	21	0	6	0	2	66	0	5
105378979	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4214	7831	5838	9653	5586	6902	7162	4141	5320	1271	10572	3563	3269	10092	1959	5450
105378980	326	314	475	306	430	387	195	303	60	574	214	180	450	94	193
133383	240	178	181	226	129	437	329	158	214	428	315	235	309	346	263
166968	787	920	602	702	477	783	1660	520	629	782	709	1673	760	827	316
65056	2456	2875	1999	2662	2710	2694	11230	1429	1616	3700	2345	7994	2547	2793	1681
107986381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
345651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100996645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
